,available,price,minimum_nights,maximum_nights,room_type,accomodates,bedrooms,beds,total_reviews,days_since_review,comment_length,days_since_joined,host_location_country,property_type_kind,no_of_bath,type_of_bath,number_of_amneties
1134,1.0,112.33333333333331,1.0,21.0,Entire home/apt,11.0,1.0,3.0,16.0,231.0625,237.25,857,Belgium,Entire,1.5,Private,40
1135,1.0,89.0,1.0,1125.0,Entire home/apt,15.0,3.0,6.0,12.0,200.41666666666663,197.5833333333333,857,Belgium,Entire,1.5,Private,39
1136,1.0,95.66666666666669,1.0,1125.0,Entire home/apt,12.0,2.0,4.0,27.0,183.6296296296296,148.14814814814815,857,Belgium,Entire,2.5,Private,43
1137,1.0,112.33333333333331,1.0,1125.0,Entire home/apt,12.0,2.0,4.0,35.0,194.45714285714288,233.02857142857144,857,Belgium,Entire,2.5,Private,43
1138,1.0,82.33333333333333,1.0,1125.0,Entire home/apt,8.0,2.0,2.0,13.0,204.7692307692308,387.2307692307692,857,Belgium,Entire,2.5,Private,42
1139,1.0,95.66666666666669,1.0,1125.0,Entire home/apt,15.0,3.0,6.0,18.0,190.3333333333333,171.27777777777777,857,Belgium,Entire,1.0,Private,36
1140,1.0,112.33333333333331,1.0,1125.0,Entire home/apt,12.0,2.0,4.0,15.0,209.26666666666668,293.4,857,Belgium,Entire,1.0,Private,38
1141,1.0,65.66666666666667,1.0,1125.0,Entire home/apt,14.0,3.0,5.0,18.0,198.88888888888889,208.44444444444449,857,Belgium,Entire,1.0,Private,36
1142,1.0,89.0,1.0,1125.0,Entire home/apt,12.0,3.0,5.0,6.0,207.0,179.66666666666666,857,Belgium,Entire,1.0,Private,36
1143,1.0,112.33333333333331,1.0,6.0,Entire home/apt,12.0,3.0,6.0,0.0,2720.1323529411766,0.0,857,Belgium,Entire,3.0,Private,40
1144,1.0,72.33333333333333,1.0,10.0,Entire home/apt,12.0,2.0,4.0,8.0,152.0,70.5,857,Belgium,Entire,1.5,Private,35
1145,1.0,95.66666666666669,1.0,10.0,Entire home/apt,12.0,2.0,5.0,5.0,159.6,247.4,857,Belgium,Entire,1.5,Private,37
1146,1.0,65.66666666666667,1.0,10.0,Entire home/apt,14.0,2.0,7.0,12.0,154.5,146.5,857,Belgium,Entire,1.5,Private,37
1147,1.0,112.33333333333331,1.0,10.0,Entire home/apt,7.0,1.0,4.0,2.0,160.5,188.5,857,Belgium,Entire,1.0,Private,38
1148,1.0,89.0,1.0,10.0,Entire home/apt,12.0,2.0,6.0,1.0,191.0,892.0,857,Belgium,Entire,1.5,Private,37
1149,1.0,89.0,1.0,10.0,Entire home/apt,12.0,2.0,5.0,3.0,171.66666666666666,743.3333333333334,857,Belgium,Entire,1.5,Private,37
1150,1.0,95.66666666666669,1.0,4.0,Entire home/apt,12.0,2.0,7.0,0.0,2720.1323529411766,0.0,857,Belgium,Entire,1.0,Private,38
1151,1.0,112.33333333333331,1.0,10.0,Entire home/apt,7.0,1.0,6.0,1.0,178.0,18.0,857,Belgium,Entire,1.0,Private,38
1152,1.0,112.33333333333331,1.0,10.0,Entire home/apt,12.0,1.0,3.0,2.0,136.0,43.5,857,Belgium,Entire,1.0,Private,38
1153,1.0,89.0,1.0,4.0,Entire home/apt,12.0,2.0,6.0,1.0,162.0,9.0,857,Belgium,Entire,1.0,Private,38
1154,1.0,72.33333333333333,1.0,10.0,Entire home/apt,7.0,2.0,3.0,7.0,157.85714285714286,362.4285714285714,857,Belgium,Entire,1.0,Private,36
1155,1.0,59.0,1.0,10.0,Entire home/apt,9.0,1.0,2.0,0.0,2720.1323529411766,0.0,857,Belgium,Entire,1.5,Private,38
1156,1.0,95.66666666666669,1.0,10.0,Entire home/apt,12.0,2.0,4.0,0.0,2720.1323529411766,0.0,857,Belgium,Entire,1.5,Private,37
1157,1.0,110.0,2.0,35.0,Entire home/apt,4.0,1.0,3.0,19.0,469.10526315789474,182.3684210526316,855,Belgium,Entire,1.5,Private,33
1158,0.0,80.0,7.0,30.0,Entire home/apt,3.0,1.0,1.0,1.0,171.0,93.0,854,Belgium,Entire,1.0,Private,5
1159,1.0,60.0,2.0,3.0,Entire home/apt,2.0,1.0,2.0,6.0,390.6666666666667,293.5,2449,Belgium,Entire,1.0,Private,23
1160,1.0,85.0,2.0,1125.0,Entire home/apt,5.0,3.0,5.0,4.0,189.25,142.0,2352,Belgium,Entire,1.5,Private,46
1161,0.0,75.0,3.0,1125.0,Entire home/apt,3.0,1.0,2.0,17.0,536.5882352941177,288.94117647058823,851,France,Entire,1.5,Private,34
1162,0.0,49.0,4.0,1125.0,Entire home/apt,2.0,2.0,2.0,3.0,632.6666666666666,77.66666666666667,2840,United States,Entire,1.0,Private,13
1163,0.0,88.0,2.0,1125.0,Entire home/apt,4.0,2.0,3.0,6.0,353.8333333333333,76.5,1317,Belgium,Entire,1.0,Private,10
1164,1.0,90.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,794.0,210.5,2052,Belgium,Entire,1.5,Private,32
1165,0.0,120.0,2.0,1125.0,Entire home/apt,4.0,2.0,1.0,3.0,718.3333333333334,173.66666666666666,2537,Belgium,Entire,1.5,Private,35
1166,0.0,30.0,1.0,1125.0,Private room,1.0,1.0,1.0,6.0,314.3333333333333,316.1666666666667,910,Belgium,Private,1.0,Public,31
1167,0.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,12.0,159.41666666666666,237.8333333333333,2884,Belgium,Entire,1.0,Private,25
1168,0.0,95.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,40.0,407.15,130.725,1585,Belgium,Entire,1.0,Private,28
1169,0.0,38.0,1.0,1125.0,Entire home/apt,3.0,1.0,2.0,90.0,481.9555555555556,162.11111111111111,2433,Belgium,Entire,1.5,Private,54
1170,0.0,28.0,1.0,4.0,Private room,1.0,1.0,1.0,19.0,319.8421052631579,142.78947368421052,2433,Belgium,Private,1.0,Public,13
1171,1.0,65.0,5.0,1125.0,Entire home/apt,4.0,1.0,4.0,11.0,584.2727272727273,155.72727272727272,932,Belgium,Entire,1.5,Private,67
1172,1.0,40.0,1.0,1125.0,Private room,2.0,1.0,1.0,69.0,397.7536231884058,163.7391304347826,1482,Belgium,Private,1.5,Public,20
1173,0.0,59.0,3.0,1125.0,Entire home/apt,4.0,2.0,3.0,8.0,368.25,257.5,3176,Belgium,Entire,1.0,Private,22
1174,1.0,40.0,30.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,265.5,49.5,3045,Belgium,Entire,1.0,Private,11
1175,1.0,100.0,5.0,65.0,Private room,2.0,1.0,1.0,0.0,2720.1323529411766,0.0,825,Belgium,Private,1.5,Private,27
1176,0.0,58.66666666666666,4.333333333333333,1125.0,Entire home/apt,2.0,1.0,2.0,24.0,356.5,261.0833333333333,1355,Germany,Entire,1.0,Private,33
1177,0.0,100.0,5.0,1125.0,Entire home/apt,4.0,1.0,1.0,1.0,380.0,138.0,2489,Belgium,Entire,1.0,Private,16
1178,0.0,130.0,3.0,1125.0,Entire home/apt,6.0,2.0,2.0,6.0,278.1666666666667,107.83333333333331,2489,Belgium,Entire,1.0,Private,15
1179,0.0,100.0,3.0,1125.0,Entire home/apt,6.0,2.0,2.0,0.0,2720.1323529411766,0.0,2489,Belgium,Entire,1.0,Private,12
1180,0.0,75.0,3.0,1125.0,Entire home/apt,5.0,2.0,2.0,5.0,622.4,38.6,2489,Belgium,Entire,1.0,Private,11
1181,1.0,110.0,3.0,1125.0,Entire home/apt,3.0,2.0,2.0,5.0,423.0,253.2,3576,Belgium,Entire,1.0,Private,31
1182,0.0,95.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,793.0,246.0,1017,Belgium,Entire,1.0,Private,24
1183,0.0,55.0,1.0,1125.0,Private room,2.0,1.0,1.0,1.0,417.0,2.0,2126,Belgium,Private,1.0,Private,15
1184,1.0,96.66666666666669,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,49.0,343.57142857142856,207.24489795918367,817,Belgium,Entire,1.5,Private,39
1185,1.0,50.0,1.0,365.0,Private room,2.0,1.0,1.0,1.0,112.0,76.0,3613,Belgium,Private,0.5,Public,10
1186,0.0,42.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,73.0,388.8767123287671,124.72602739726028,810,Belgium,Entire,1.0,Private,26
1187,0.0,59.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,4.0,772.75,209.0,954,Netherlands,Entire,1.0,Private,22
1188,0.0,107.33333333333331,3.0,1125.0,Entire home/apt,2.0,1.0,1.0,17.0,604.1764705882352,237.8235294117647,803,Belgium,Entire,1.0,Private,23
1189,0.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,8.0,430.625,214.25,2318,Belgium,Entire,1.0,Private,25
1190,1.0,89.0,2.0,1125.0,Entire home/apt,2.0,1.0,2.0,8.0,245.375,308.375,2525,Belgium,Entire,1.5,Private,48
1191,0.0,60.0,1.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,774.5,422.0,798,Belgium,Entire,1.0,Private,30
1192,0.0,39.0,1.0,1125.0,Private room,2.0,1.0,1.0,1.0,289.0,29.0,1854,Belgium,Private,1.5,Public,35
1193,0.0,34.0,1.0,1125.0,Private room,1.0,1.0,1.0,1.0,661.0,83.0,1854,Belgium,Private,1.5,Public,35
1194,0.0,44.0,1.0,1125.0,Private room,2.0,1.0,2.0,12.0,354.75,197.41666666666663,794,Belgium,Private,0.5,Public,7
1195,0.0,75.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,4.0,653.5,103.25,1104,Belgium,Entire,1.5,Private,24
1196,0.0,65.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,690.8571428571429,121.57142857142856,2419,Belgium,Entire,1.5,Private,29
1197,1.0,83.33333333333333,1.0,1125.0,Entire home/apt,4.0,1.0,1.0,43.0,324.3720930232558,222.90697674418604,2084,Belgium,Entire,1.5,Private,56
1198,1.0,49.0,15.0,1125.0,Entire home/apt,2.0,1.0,1.0,7.0,248.57142857142856,303.7142857142857,2839,Belgium,Entire,1.0,Private,16
1199,0.0,45.333333333333336,2.0,1125.0,Entire home/apt,3.0,1.0,2.0,43.0,444.8837209302326,186.1860465116279,2464,Netherlands,Entire,1.0,Private,21
1200,1.0,44.0,2.0,1125.0,Entire home/apt,7.0,3.0,5.0,29.0,442.0,153.6206896551724,2464,Netherlands,Entire,1.5,Private,20
1201,1.0,91.66666666666669,2.0,1125.0,Entire home/apt,10.0,4.0,7.0,18.0,230.44444444444449,154.5,2464,Netherlands,Entire,2.5,Private,15
1202,1.0,75.0,2.0,365.0,Entire home/apt,2.0,1.0,1.0,13.0,152.3846153846154,190.0,2464,Netherlands,Entire,1.5,Private,35
1203,1.0,75.0,2.0,365.0,Entire home/apt,4.0,2.0,2.0,9.0,149.0,169.66666666666666,2464,Netherlands,Entire,1.0,Private,31
1204,1.0,85.0,2.0,1125.0,Entire home/apt,6.0,3.0,4.0,13.0,147.3846153846154,92.46153846153848,2464,Netherlands,Entire,1.0,Private,13
1205,0.0,105.0,10.0,1125.0,Entire home/apt,3.0,1.0,1.0,2.0,695.5,129.0,2902,Belgium,Entire,1.5,Private,33
1206,0.0,120.0,7.0,1125.0,Entire home/apt,2.0,1.0,1.0,2.0,676.5,58.5,2342,Belgium,Entire,1.5,Private,17
1207,0.0,67.0,2.0,14.0,Entire home/apt,2.0,1.0,1.0,32.0,312.09375,206.96875,2415,Belgium,Entire,1.0,Private,40
1208,0.0,67.0,2.0,14.0,Entire home/apt,2.0,1.0,1.0,41.0,327.4634146341463,174.9512195121951,2415,Belgium,Entire,1.0,Private,42
1209,0.0,55.0,3.0,1125.0,Entire home/apt,2.0,1.0,1.0,5.0,362.8,176.0,2967,Belgium,Entire,1.5,Private,23
1210,0.0,39.0,3.0,1125.0,Entire home/apt,2.0,1.0,1.0,16.0,436.4375,168.625,2401,Belgium,Entire,1.0,Private,38
1211,0.0,52.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,10.0,421.9,222.1,2697,Belgium,Entire,1.0,Private,30
1212,1.0,583.0,3.0,1125.0,Entire home/apt,8.0,2.0,2.0,0.0,2720.1323529411766,0.0,1868,Belgium,Entire,1.0,Private,35
1213,0.0,89.0,2.0,7.0,Entire home/apt,2.0,1.0,1.0,2.0,155.5,112.5,772,Netherlands,Entire,1.0,Private,30
1214,0.0,72.0,5.0,1125.0,Entire home/apt,4.0,1.0,1.0,4.0,460.75,72.0,3052,Belgium,Entire,1.0,Private,13
1215,1.0,70.0,2.0,1125.0,Entire home/apt,2.0,1.0,1.0,8.0,363.125,194.25,3280,Belgium,Entire,1.5,Private,29
1216,1.0,100.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,2.0,218.5,127.0,3280,Belgium,Entire,1.0,Private,38
1217,1.0,200.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,11.0,232.0,198.0,3280,Belgium,Entire,2.5,Private,24
1218,0.0,67.0,1.0,1125.0,Private room,2.0,1.0,1.0,5.0,338.0,360.4,2888,Belgium,Private,3.0,Public,46
1219,0.0,77.0,1.0,1125.0,Private room,2.0,1.0,1.0,3.0,332.0,261.6666666666667,2888,Belgium,Private,3.0,Public,50
1220,0.0,60.0,1.0,1125.0,Private room,4.0,1.0,6.0,8.0,202.375,126.0,2888,Belgium,Private,2.0,Public,46
1221,0.0,128.33333333333334,1.0,1125.0,Entire home/apt,4.0,2.0,2.0,79.0,333.3164556962025,211.86075949367088,3065,Belgium,Entire,2.5,Private,33
1222,0.0,115.0,2.0,1125.0,Entire home/apt,6.0,2.0,3.0,5.0,400.6,151.4,1273,Belgium,Entire,1.5,Private,17
1223,0.0,180.0,2.0,1125.0,Entire home/apt,4.0,2.0,2.0,10.0,334.9,153.9,2041,Belgium,Entire,1.0,Private,15
1224,0.0,315.0,2.0,1125.0,Entire home/apt,9.0,7.0,2.0,1.0,667.0,118.0,2235,Belgium,Entire,6.5,Private,14
1225,1.0,199.0,3.0,1125.0,Entire home/apt,6.0,3.0,5.0,10.0,345.6,348.7,2237,Belgium,Entire,2.0,Private,46
1226,0.0,80.0,2.0,1125.0,Entire home/apt,4.0,1.0,2.0,5.0,592.8,238.2,2583,Belgium,Entire,1.5,Private,16
1227,0.0,30.33333333333333,1.0,1125.0,Private room,2.0,1.0,2.0,11.0,370.6363636363636,193.72727272727272,761,Italy,Private,1.0,Public,29
1228,0.0,31.0,1.0,1125.0,Private room,2.0,2.0,2.0,25.0,356.6,73.76,761,Italy,Private,1.5,Public,33
1229,0.0,25.0,1.0,1125.0,Private room,2.0,1.0,2.0,14.0,220.78571428571428,175.64285714285714,761,Italy,Private,1.5,Public,33
1230,0.0,30.0,1.0,1125.0,Private room,2.0,1.0,2.0,7.0,183.0,141.71428571428572,761,Italy,Private,1.0,Private,26
1231,0.0,65.0,5.0,1125.0,Entire home/apt,4.0,2.0,2.0,11.0,295.72727272727275,125.0,693,Belgium,Entire,1.0,Private,23
1232,0.0,220.0,3.0,1125.0,Entire home/apt,8.0,4.0,6.0,1.0,255.0,128.0,3619,Belgium,Entire,3.0,Private,18
1233,0.0,180.0,2.0,1125.0,Entire home/apt,6.0,2.0,2.0,43.0,300.7906976744186,208.13953488372093,783,Belgium,Entire,1.5,Private,27
